audio_context,audio_utterance,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
audio_context/1_S12E16_140_c.wav,audio_utterance/1_S12E16_140_u.wav,1,PRO,Frustration,Excitement,4.0,8.0
audio_context/1_S12E17_085_c.wav,audio_utterance/1_S12E17_085_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/1_S12E17_124_c.wav,audio_utterance/1_S12E17_124_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/1_S12E17_195_c.wav,audio_utterance/1_S12E17_195_u.wav,1,PRO,Disgust,Neutral,2.0,8.0
audio_context/1_S12E17_336_c.wav,audio_utterance/1_S12E17_336_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/1_S12E18_030_c.wav,audio_utterance/1_S12E18_030_u.wav,1,PRO,Ridicule,Sadness,3.0,6.0
audio_context/1_S12E18_159_c.wav,audio_utterance/1_S12E18_159_u.wav,1,PRO,Ridicule,Happiness,4.0,7.0
audio_context/1_S12E18_198_c.wav,audio_utterance/1_S12E18_198_u.wav,1,PRO,Ridicule,Sadness,4.0,7.0
audio_context/1_S12E18_225_c.wav,audio_utterance/1_S12E18_225_u.wav,1,EMB,Frustration,Excitement,3.0,7.0
audio_context/1_S12E18_290_c.wav,audio_utterance/1_S12E18_290_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/1_S12E18_303_c.wav,audio_utterance/1_S12E18_303_u.wav,1,PRO,Disgust,Happiness,4.0,8.0
audio_context/1_S12E19_143_c.wav,audio_utterance/1_S12E19_143_u.wav,1,PRO,Disgust,Surprise,3.0,7.0
audio_context/1_S12E19_354_c.wav,audio_utterance/1_S12E19_354_u.wav,1,ILL,Disgust,Sadness,4.0,8.0
audio_context/1_S12E20_378_c.wav,audio_utterance/1_S12E20_378_u.wav,1,ILL,Ridicule,Excitement,3.0,7.0
audio_context/1_S12E21_167_c.wav,audio_utterance/1_S12E21_167_u.wav,1,PRO,Ridicule,Sadness,4.0,7.0
audio_context/1_S12E21_261_c.wav,audio_utterance/1_S12E21_261_u.wav,1,ILL,Disgust,Happiness,3.0,7.0
audio_context/1_S12E21_285_c.wav,audio_utterance/1_S12E21_285_u.wav,1,PRO,Ridicule,Surprise,3.0,8.0
audio_context/1_S12E22_004_c.wav,audio_utterance/1_S12E22_004_u.wav,1,EMB,Ridicule,Surprise,4.0,8.0
audio_context/1_S12E22_066_c.wav,audio_utterance/1_S12E22_066_u.wav,1,PRO,Ridicule,Neutral,4.0,8.0
audio_context/1_S12E22_188_c.wav,audio_utterance/1_S12E22_188_u.wav,1,PRO,Ridicule,Surprise,4.0,7.0
audio_context/1_S12E22_211_c.wav,audio_utterance/1_S12E22_211_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/1_S12E23_209_c.wav,audio_utterance/1_S12E23_209_u.wav,1,ILL,Ridicule,Sadness,4.0,7.0
audio_context/1_S12E23_350_c.wav,audio_utterance/1_S12E23_350_u.wav,1,PRO,Frustration,Neutral,4.0,7.0
audio_context/1_S12E23_389_c.wav,audio_utterance/1_S12E23_389_u.wav,1,EMB,Ridicule,Excitement,2.0,8.0
audio_context/1_S12E23_470_c.wav,audio_utterance/1_S12E23_470_u.wav,1,ILL,Frustration,Happiness,4.0,7.0
audio_context/1_S12E23_488_c.wav,audio_utterance/1_S12E23_488_u.wav,1,PRO,Disgust,Excitement,4.0,7.0
audio_context/1_S12E23_539_c.wav,audio_utterance/1_S12E23_539_u.wav,1,ILL,Ridicule,Surprise,3.0,7.0
audio_context/1_S12E23_576_c.wav,audio_utterance/1_S12E23_576_u.wav,1,ILL,Frustration,Happiness,3.0,9.0
audio_context/1_S12E23_600_c.wav,audio_utterance/1_S12E23_600_u.wav,1,ILL,Frustration,Neutral,4.0,6.0
audio_context/2_1_c.wav,audio_utterance/2_1_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_102_c.wav,audio_utterance/2_102_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/2_103_c.wav,audio_utterance/2_103_u.wav,1,ILL,Frustration,Excitement,4.0,7.0
audio_context/2_104_c.wav,audio_utterance/2_104_u.wav,1,PRO,Disgust,Neutral,2.0,8.0
audio_context/2_105_c.wav,audio_utterance/2_105_u.wav,1,PRO,Ridicule,Neutral,2.0,9.0
audio_context/2_107_c.wav,audio_utterance/2_107_u.wav,0,NONE,Fear,Fear,3.0,7.0
audio_context/2_109_c.wav,audio_utterance/2_109_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_11_c.wav,audio_utterance/2_11_u.wav,1,ILL,Frustration,Neutral,4.0,7.0
audio_context/2_111_c.wav,audio_utterance/2_111_u.wav,0,NONE,Surprise,Surprise,6.0,6.0
audio_context/2_112_c.wav,audio_utterance/2_112_u.wav,1,ILL,Ridicule,Neutral,3.0,7.0
audio_context/2_113_c.wav,audio_utterance/2_113_u.wav,1,PRO,Frustration,Excitement,3.0,8.0
audio_context/2_114_c.wav,audio_utterance/2_114_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_115_c.wav,audio_utterance/2_115_u.wav,1,ILL,Ridicule,Sadness,4.0,7.0
audio_context/2_118_c.wav,audio_utterance/2_118_u.wav,0,NONE,Surprise,Surprise,7.0,7.0
audio_context/2_119_c.wav,audio_utterance/2_119_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_12_c.wav,audio_utterance/2_12_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_120_c.wav,audio_utterance/2_120_u.wav,1,ILL,Frustration,Happiness,3.0,7.0
audio_context/2_121_c.wav,audio_utterance/2_121_u.wav,1,PRO,Anger,Neutral,4.0,6.0
audio_context/2_123_c.wav,audio_utterance/2_123_u.wav,1,ILL,Ridicule,Sadness,4.0,7.0
audio_context/2_124_c.wav,audio_utterance/2_124_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/2_125_c.wav,audio_utterance/2_125_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_126_c.wav,audio_utterance/2_126_u.wav,1,ILL,Anger,Neutral,3.0,7.0
audio_context/2_127_c.wav,audio_utterance/2_127_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_128_c.wav,audio_utterance/2_128_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_129_c.wav,audio_utterance/2_129_u.wav,1,ILL,Anger,Surprise,3.0,7.0
audio_context/2_13_c.wav,audio_utterance/2_13_u.wav,0,NONE,Excitement,Excitement,7.0,8.0
audio_context/2_131_c.wav,audio_utterance/2_131_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_134_c.wav,audio_utterance/2_134_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_135_c.wav,audio_utterance/2_135_u.wav,1,ILL,Frustration,Sadness,3.0,7.0
audio_context/2_137_c.wav,audio_utterance/2_137_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_140_c.wav,audio_utterance/2_140_u.wav,1,ILL,Ridicule,Sadness,4.0,8.0
audio_context/2_141_c.wav,audio_utterance/2_141_u.wav,1,ILL,Ridicule,Neutral,3.0,6.0
audio_context/2_144_c.wav,audio_utterance/2_144_u.wav,1,ILL,Frustration,Neutral,3.0,7.0
audio_context/2_146_c.wav,audio_utterance/2_146_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_147_c.wav,audio_utterance/2_147_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/2_148_c.wav,audio_utterance/2_148_u.wav,1,PRO,Ridicule,Excitement,4.0,8.0
audio_context/2_149_c.wav,audio_utterance/2_149_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_15_c.wav,audio_utterance/2_15_u.wav,1,EMB,Ridicule,Sadness,3.0,7.0
audio_context/2_150_c.wav,audio_utterance/2_150_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_151_c.wav,audio_utterance/2_151_u.wav,1,PRO,Anger,Happiness,3.0,7.0
audio_context/2_152_c.wav,audio_utterance/2_152_u.wav,1,PRO,Disgust,Neutral,4.0,7.0
audio_context/2_154_c.wav,audio_utterance/2_154_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/2_155_c.wav,audio_utterance/2_155_u.wav,1,ILL,Frustration,Happiness,2.0,8.0
audio_context/2_158_c.wav,audio_utterance/2_158_u.wav,1,ILL,Frustration,Excitement,3.0,8.0
audio_context/2_160_c.wav,audio_utterance/2_160_u.wav,0,NONE,Happiness,Happiness,6.0,7.0
audio_context/2_161_c.wav,audio_utterance/2_161_u.wav,1,PRO,Anger,Excitement,3.0,7.0
audio_context/2_162_c.wav,audio_utterance/2_162_u.wav,0,NONE,Sadness,Sadness,2.0,8.0
audio_context/2_163_c.wav,audio_utterance/2_163_u.wav,1,PRO,Sadness,Sadness,3.0,7.0
audio_context/2_166_c.wav,audio_utterance/2_166_u.wav,0,NONE,Surprise,Surprise,6.0,6.0
audio_context/2_168_c.wav,audio_utterance/2_168_u.wav,1,ILL,Anger,Sadness,4.0,8.0
audio_context/2_169_c.wav,audio_utterance/2_169_u.wav,1,ILL,Frustration,Neutral,2.0,7.0
audio_context/2_170_c.wav,audio_utterance/2_170_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/2_171_c.wav,audio_utterance/2_171_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_172_c.wav,audio_utterance/2_172_u.wav,1,ILL,Frustration,Excitement,4.0,7.0
audio_context/2_173_c.wav,audio_utterance/2_173_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_174_c.wav,audio_utterance/2_174_u.wav,1,PRO,Anger,Sadness,3.0,7.0
audio_context/2_176_c.wav,audio_utterance/2_176_u.wav,0,NONE,Fear,Happiness,4.0,4.0
audio_context/2_177_c.wav,audio_utterance/2_177_u.wav,1,ILL,Ridicule,Excitement,4.0,6.0
audio_context/2_178_c.wav,audio_utterance/2_178_u.wav,1,ILL,Disgust,Happiness,3.0,6.0
audio_context/2_180_c.wav,audio_utterance/2_180_u.wav,0,NONE,Happiness,Happiness,6.0,7.0
audio_context/2_181_c.wav,audio_utterance/2_181_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_182_c.wav,audio_utterance/2_182_u.wav,1,ILL,Frustration,Neutral,2.0,7.0
audio_context/2_183_c.wav,audio_utterance/2_183_u.wav,1,ILL,Anger,Anger,4.0,8.0
audio_context/2_186_c.wav,audio_utterance/2_186_u.wav,1,ILL,Disgust,Happiness,3.0,8.0
audio_context/2_187_c.wav,audio_utterance/2_187_u.wav,1,EMB,Disgust,Happiness,2.0,7.0
audio_context/2_188_c.wav,audio_utterance/2_188_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_189_c.wav,audio_utterance/2_189_u.wav,1,ILL,Frustration,Sadness,3.0,7.0
audio_context/2_190_c.wav,audio_utterance/2_190_u.wav,1,PRO,Ridicule,Excitement,3.0,8.0
audio_context/2_191_c.wav,audio_utterance/2_191_u.wav,0,NONE,Surprise,Surprise,6.0,6.0
audio_context/2_193_c.wav,audio_utterance/2_193_u.wav,0,NONE,Excitement,Excitement,6.0,5.0
audio_context/2_194_c.wav,audio_utterance/2_194_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_196_c.wav,audio_utterance/2_196_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_197_c.wav,audio_utterance/2_197_u.wav,1,PRO,Ridicule,Surprise,4.0,7.0
audio_context/2_198_c.wav,audio_utterance/2_198_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_2_c.wav,audio_utterance/2_2_u.wav,1,EMB,Ridicule,Happiness,3.0,8.0
audio_context/2_20_c.wav,audio_utterance/2_20_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_202_c.wav,audio_utterance/2_202_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_203_c.wav,audio_utterance/2_203_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_204_c.wav,audio_utterance/2_204_u.wav,1,ILL,Anger,Happiness,2.0,7.0
audio_context/2_205_c.wav,audio_utterance/2_205_u.wav,0,NONE,Disgust,Disgust,3.0,7.0
audio_context/2_206_c.wav,audio_utterance/2_206_u.wav,1,PRO,Ridicule,Neutral,3.0,8.0
audio_context/2_208_c.wav,audio_utterance/2_208_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_209_c.wav,audio_utterance/2_209_u.wav,1,ILL,Ridicule,Surprise,4.0,7.0
audio_context/2_210_c.wav,audio_utterance/2_210_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_213_c.wav,audio_utterance/2_213_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_217_c.wav,audio_utterance/2_217_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_218_c.wav,audio_utterance/2_218_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_221_c.wav,audio_utterance/2_221_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/2_222_c.wav,audio_utterance/2_222_u.wav,1,ILL,Frustration,Neutral,4.0,7.0
audio_context/2_223_c.wav,audio_utterance/2_223_u.wav,1,PRO,Ridicule,Sadness,3.0,8.0
audio_context/2_225_c.wav,audio_utterance/2_225_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_226_c.wav,audio_utterance/2_226_u.wav,1,ILL,Ridicule,Sadness,3.0,8.0
audio_context/2_227_c.wav,audio_utterance/2_227_u.wav,1,ILL,Frustration,Neutral,3.0,7.0
audio_context/2_228_c.wav,audio_utterance/2_228_u.wav,0,NONE,Happiness,Happiness,6.0,7.0
audio_context/2_230_c.wav,audio_utterance/2_230_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_231_c.wav,audio_utterance/2_231_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_232_c.wav,audio_utterance/2_232_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_234_c.wav,audio_utterance/2_234_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_235_c.wav,audio_utterance/2_235_u.wav,0,NONE,Happiness,Happiness,6.0,7.0
audio_context/2_236_c.wav,audio_utterance/2_236_u.wav,1,PRO,Disgust,Sadness,3.0,8.0
audio_context/2_24_c.wav,audio_utterance/2_24_u.wav,1,EMB,Ridicule,Neutral,4.0,7.0
audio_context/2_240_c.wav,audio_utterance/2_240_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_241_c.wav,audio_utterance/2_241_u.wav,1,PRO,Disgust,Happiness,4.0,8.0
audio_context/2_242_c.wav,audio_utterance/2_242_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/2_243_c.wav,audio_utterance/2_243_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_245_c.wav,audio_utterance/2_245_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_246_c.wav,audio_utterance/2_246_u.wav,1,PRO,Ridicule,Excitement,3.0,7.0
audio_context/2_247_c.wav,audio_utterance/2_247_u.wav,1,PRO,Anger,Happiness,3.0,8.0
audio_context/2_248_c.wav,audio_utterance/2_248_u.wav,1,PRO,Anger,Happiness,3.0,8.0
audio_context/2_250_c.wav,audio_utterance/2_250_u.wav,1,PRO,Disgust,Neutral,4.0,7.0
audio_context/2_251_c.wav,audio_utterance/2_251_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_253_c.wav,audio_utterance/2_253_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_254_c.wav,audio_utterance/2_254_u.wav,1,PRO,Disgust,Neutral,4.0,7.0
audio_context/2_255_c.wav,audio_utterance/2_255_u.wav,1,ILL,Frustration,Neutral,3.0,6.0
audio_context/2_257_c.wav,audio_utterance/2_257_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_258_c.wav,audio_utterance/2_258_u.wav,1,PRO,Frustration,Neutral,2.0,9.0
audio_context/2_259_c.wav,audio_utterance/2_259_u.wav,0,NONE,Excitement,Excitement,7.0,7.0
audio_context/2_260_c.wav,audio_utterance/2_260_u.wav,1,ILL,Anger,Neutral,4.0,7.0
audio_context/2_261_c.wav,audio_utterance/2_261_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_263_c.wav,audio_utterance/2_263_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_264_c.wav,audio_utterance/2_264_u.wav,0,NONE,Fear,Fear,4.0,5.0
audio_context/2_267_c.wav,audio_utterance/2_267_u.wav,0,NONE,Surprise,Surprise,7.0,7.0
audio_context/2_268_c.wav,audio_utterance/2_268_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_27_c.wav,audio_utterance/2_27_u.wav,0,NONE,Fear,Fear,3.0,7.0
audio_context/2_270_c.wav,audio_utterance/2_270_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_271_c.wav,audio_utterance/2_271_u.wav,1,ILL,Ridicule,Surprise,4.0,6.0
audio_context/2_272_c.wav,audio_utterance/2_272_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_278_c.wav,audio_utterance/2_278_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/2_279_c.wav,audio_utterance/2_279_u.wav,1,ILL,Ridicule,Excitement,4.0,6.0
audio_context/2_28_c.wav,audio_utterance/2_28_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_280_c.wav,audio_utterance/2_280_u.wav,1,EMB,Frustration,Happiness,3.0,8.0
audio_context/2_281_c.wav,audio_utterance/2_281_u.wav,1,ILL,Frustration,Happiness,4.0,6.0
audio_context/2_282_c.wav,audio_utterance/2_282_u.wav,1,ILL,Frustration,Surprise,3.0,7.0
audio_context/2_283_c.wav,audio_utterance/2_283_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/2_284_c.wav,audio_utterance/2_284_u.wav,0,NONE,Surprise,Surprise,7.0,7.0
audio_context/2_286_c.wav,audio_utterance/2_286_u.wav,1,ILL,Ridicule,Neutral,3.0,6.0
audio_context/2_287_c.wav,audio_utterance/2_287_u.wav,1,ILL,Anger,Sadness,3.0,5.0
audio_context/2_288_c.wav,audio_utterance/2_288_u.wav,1,ILL,Ridicule,Neutral,3.0,8.0
audio_context/2_289_c.wav,audio_utterance/2_289_u.wav,1,ILL,Ridicule,Excitement,3.0,7.0
audio_context/2_29_c.wav,audio_utterance/2_29_u.wav,0,NONE,Happiness,Happiness,6.0,5.0
audio_context/2_291_c.wav,audio_utterance/2_291_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_292_c.wav,audio_utterance/2_292_u.wav,1,ILL,Frustration,Neutral,4.0,8.0
audio_context/2_293_c.wav,audio_utterance/2_293_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_294_c.wav,audio_utterance/2_294_u.wav,1,PRO,Frustration,Neutral,3.0,7.0
audio_context/2_295_c.wav,audio_utterance/2_295_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/2_297_c.wav,audio_utterance/2_297_u.wav,1,PRO,Ridicule,Sadness,4.0,8.0
audio_context/2_299_c.wav,audio_utterance/2_299_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_3_c.wav,audio_utterance/2_3_u.wav,1,PRO,Ridicule,Neutral,1.0,7.0
audio_context/2_30_c.wav,audio_utterance/2_30_u.wav,0,NONE,Sadness,Sadness,4.0,5.0
audio_context/2_300_c.wav,audio_utterance/2_300_u.wav,0,NONE,Frustration,Neutral,4.0,6.0
audio_context/2_301_c.wav,audio_utterance/2_301_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_302_c.wav,audio_utterance/2_302_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/2_303_c.wav,audio_utterance/2_303_u.wav,1,ILL,Disgust,Happiness,4.0,6.0
audio_context/2_305_c.wav,audio_utterance/2_305_u.wav,0,NONE,Fear,Fear,3.0,7.0
audio_context/2_306_c.wav,audio_utterance/2_306_u.wav,1,ILL,Frustration,Neutral,3.0,7.0
audio_context/2_31_c.wav,audio_utterance/2_31_u.wav,1,PRO,Anger,Excitement,2.0,8.0
audio_context/2_310_c.wav,audio_utterance/2_310_u.wav,1,PRO,Sadness,Happiness,4.0,7.0
audio_context/2_312_c.wav,audio_utterance/2_312_u.wav,1,ILL,Ridicule,Surprise,4.0,6.0
audio_context/2_313_c.wav,audio_utterance/2_313_u.wav,1,PRO,Anger,Neutral,2.0,7.0
audio_context/2_314_c.wav,audio_utterance/2_314_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_315_c.wav,audio_utterance/2_315_u.wav,1,PRO,Ridicule,Happiness,4.0,6.0
audio_context/2_316_c.wav,audio_utterance/2_316_u.wav,0,NONE,Sadness,Happiness,4.0,5.0
audio_context/2_317_c.wav,audio_utterance/2_317_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_318_c.wav,audio_utterance/2_318_u.wav,1,PRO,Ridicule,Sadness,3.0,6.0
audio_context/2_319_c.wav,audio_utterance/2_319_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_322_c.wav,audio_utterance/2_322_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_323_c.wav,audio_utterance/2_323_u.wav,1,EMB,Ridicule,Neutral,2.0,8.0
audio_context/2_326_c.wav,audio_utterance/2_326_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_33_c.wav,audio_utterance/2_33_u.wav,0,NONE,Sadness,Sadness,3.0,7.0
audio_context/2_334_c.wav,audio_utterance/2_334_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_337_c.wav,audio_utterance/2_337_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_338_c.wav,audio_utterance/2_338_u.wav,1,ILL,Ridicule,Excitement,4.0,6.0
audio_context/2_339_c.wav,audio_utterance/2_339_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_34_c.wav,audio_utterance/2_34_u.wav,1,PRO,Sadness,Neutral,3.0,7.0
audio_context/2_340_c.wav,audio_utterance/2_340_u.wav,0,NONE,Surprise,Surprise,6.0,6.0
audio_context/2_341_c.wav,audio_utterance/2_341_u.wav,1,PRO,Ridicule,Happiness,4.0,7.0
audio_context/2_342_c.wav,audio_utterance/2_342_u.wav,1,ILL,Frustration,Neutral,3.0,8.0
audio_context/2_343_c.wav,audio_utterance/2_343_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_344_c.wav,audio_utterance/2_344_u.wav,1,PRO,Anger,Neutral,3.0,6.0
audio_context/2_345_c.wav,audio_utterance/2_345_u.wav,1,ILL,Frustration,Sadness,3.0,7.0
audio_context/2_347_c.wav,audio_utterance/2_347_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/2_35_c.wav,audio_utterance/2_35_u.wav,0,NONE,Anger,Anger,3.0,7.0
audio_context/2_350_c.wav,audio_utterance/2_350_u.wav,1,ILL,Frustration,Sadness,3.0,8.0
audio_context/2_351_c.wav,audio_utterance/2_351_u.wav,1,ILL,Frustration,Sadness,3.0,8.0
audio_context/2_352_c.wav,audio_utterance/2_352_u.wav,1,ILL,Frustration,Neutral,4.0,7.0
audio_context/2_353_c.wav,audio_utterance/2_353_u.wav,0,NONE,Disgust,Disgust,4.0,6.0
audio_context/2_356_c.wav,audio_utterance/2_356_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_357_c.wav,audio_utterance/2_357_u.wav,1,PRO,Disgust,Happiness,4.0,7.0
audio_context/2_358_c.wav,audio_utterance/2_358_u.wav,0,NONE,Frustration,Frustration,4.0,5.0
audio_context/2_359_c.wav,audio_utterance/2_359_u.wav,1,ILL,Ridicule,Neutral,4.0,6.0
audio_context/2_36_c.wav,audio_utterance/2_36_u.wav,0,NONE,Frustration,Frustration,3.0,7.0
audio_context/2_361_c.wav,audio_utterance/2_361_u.wav,1,ILL,Ridicule,Sadness,4.0,6.0
audio_context/2_365_c.wav,audio_utterance/2_365_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_367_c.wav,audio_utterance/2_367_u.wav,0,NONE,Neutral,Neutral,5.0,5.0
audio_context/2_369_c.wav,audio_utterance/2_369_u.wav,1,PRO,Anger,Happiness,4.0,8.0
audio_context/2_370_c.wav,audio_utterance/2_370_u.wav,1,ILL,Frustration,Frustration,3.0,6.0
audio_context/2_371_c.wav,audio_utterance/2_371_u.wav,0,NONE,Sadness,Sadness,3.0,6.0
audio_context/2_372_c.wav,audio_utterance/2_372_u.wav,1,EMB,Frustration,Happiness,3.0,7.0
audio_context/2_373_c.wav,audio_utterance/2_373_u.wav,1,PRO,Ridicule,Neutral,4.0,7.0
audio_context/2_374_c.wav,audio_utterance/2_374_u.wav,1,ILL,Anger,Surprise,3.0,7.0
audio_context/2_375_c.wav,audio_utterance/2_375_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_376_c.wav,audio_utterance/2_376_u.wav,1,ILL,Disgust,Frustration,3.0,8.0
audio_context/2_377_c.wav,audio_utterance/2_377_u.wav,1,ILL,Ridicule,Neutral,4.0,7.0
audio_context/2_378_c.wav,audio_utterance/2_378_u.wav,1,PRO,Frustration,Excitement,3.0,7.0
audio_context/2_38_c.wav,audio_utterance/2_38_u.wav,0,NONE,Frustration,Frustration,3.0,6.0
audio_context/2_380_c.wav,audio_utterance/2_380_u.wav,0,NONE,Happiness,Happiness,8.0,8.0
audio_context/2_381_c.wav,audio_utterance/2_381_u.wav,1,ILL,Anger,Sadness,2.0,6.0
audio_context/2_385_c.wav,audio_utterance/2_385_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/2_387_c.wav,audio_utterance/2_387_u.wav,0,NONE,Sadness,Sadness,4.0,6.0
audio_context/2_388_c.wav,audio_utterance/2_388_u.wav,0,NONE,Happiness,Happiness,7.0,7.0
audio_context/2_389_c.wav,audio_utterance/2_389_u.wav,1,PRO,Anger,Neutral,3.0,8.0
audio_context/2_39_c.wav,audio_utterance/2_39_u.wav,1,ILL,Anger,Happiness,2.0,6.0
audio_context/2_390_c.wav,audio_utterance/2_390_u.wav,1,ILL,Frustration,Sadness,3.0,6.0
audio_context/2_392_c.wav,audio_utterance/2_392_u.wav,1,PRO,Ridicule,Sadness,4.0,7.0
audio_context/2_393_c.wav,audio_utterance/2_393_u.wav,0,NONE,Frustration,Frustration,4.0,6.0
audio_context/2_397_c.wav,audio_utterance/2_397_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_398_c.wav,audio_utterance/2_398_u.wav,1,PRO,Anger,Neutral,2.0,8.0
audio_context/2_400_c.wav,audio_utterance/2_400_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_405_c.wav,audio_utterance/2_405_u.wav,0,NONE,Anger,Anger,4.0,6.0
audio_context/2_406_c.wav,audio_utterance/2_406_u.wav,1,PRO,Anger,Surprise,3.0,8.0
audio_context/2_407_c.wav,audio_utterance/2_407_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
audio_context/2_408_c.wav,audio_utterance/2_408_u.wav,1,PRO,Anger,Happiness,3.0,7.0
audio_context/2_409_c.wav,audio_utterance/2_409_u.wav,0,NONE,Happiness,Happiness,6.0,6.0
